iter	Passed	Remaining
1546	38183	11181
1547	38208	11156
1548	38232	11131
1549	38256	11106
1550	38287	11083
1551	38313	11059
1552	38337	11034
1553	38360	11009
1554	38384	10984
1555	38408	10959
1556	38432	10934
1557	38460	10911
1558	38488	10887
1559	38513	10862
1560	38538	10838
1561	38565	10814
1562	38591	10789
1563	38615	10764
1564	38636	10739
1565	38659	10714
1566	38678	10687
1567	38705	10663
1568	38729	10638
1569	38754	10614
1570	38779	10589
1571	38805	10565
1572	38829	10540
1573	38854	10515
1574	38880	10491
1575	38905	10467
1576	38929	10442
1577	38956	10418
1578	38985	10394
1579	39012	10370
1580	39035	10345
1581	39057	10319
1582	39082	10295
1583	39111	10271
1584	39141	10248
1585	39169	10224
1586	39193	10199
1587	39222	10176
1588	39249	10152
1589	39278	10128
1590	39311	10105
1591	39338	10081
1592	39369	10058
1593	39399	10035
1594	39431	10012
1595	39464	9989
1596	39494	9966
1597	39523	9942
1598	39551	9918
1599	39577	9894
1600	39601	9869
1601	39626	9844
1602	39650	9819
1603	39674	9795
1604	39697	9769
1605	39718	9744
1606	39742	9719
1607	39768	9694
1608	39795	9670
1609	39819	9645
1610	39846	9621
1611	39870	9596
1612	39894	9571
1613	39916	9546
1614	39939	9521
1615	39963	9496
1616	39989	9471
1617	40013	9447
1618	40035	9421
1619	40055	9395
1620	40080	9370
1621	40105	9346
1622	40133	9322
1623	40155	9297
1624	40183	9273
1625	40207	9248
1626	40228	9222
1627	40250	9197
1628	40275	9172
1629	40305	9149
1630	40331	9124
1631	40356	9099
1632	40382	9075
1633	40408	9051
1634	40434	9026
1635	40456	9001
1636	40481	8976
1637	40502	8951
1638	40526	8926
1639	40548	8900
1640	40571	8875
1641	40593	8850
1642	40618	8825
1643	40643	8801
1644	40667	8776
1645	40691	8751
1646	40717	8726
1647	40738	8701
1648	40761	8676
1649	40787	8651
1650	40808	8626
1651	40833	8601
1652	40861	8577
1653	40886	8553
1654	40914	8528
1655	40942	8504
1656	40964	8479
1657	40986	8454
1658	41013	8430
1659	41042	8406
1660	41070	8382
1661	41097	8358
